Nome aceito,Cidade,Estado,País,Latitude,Longitude
Sauvagesia erecta, estrada para Pureza (RN 309) entrada ca. 4,3 km Ã  direita seguindo no canavial ca. 3 km da entrada. Ã?rea encharcada margeada por fÃ¡ceis de cerrado,CearÃ¡-Mirim,Rio Grande do Norte,Brasil
Sauvagesia erecta,Formosa do Rio Preto,Bahia,Brasil, -11.060278, -45.271944
Sauvagesia erecta,AbaÃ­ra,Bahia,Brasil, -13.25, -41.92
Sauvagesia erecta,Matinhos,Paraná,Brazil, -25.8174991607666, -48.5428009033203
Sauvagesia erecta, BR 163, Cuiabá-Santarém Highway. BR 163, km 879; 2km from Rio Curuá, Serra do Cachimbo. Open grassy seepage area.,
Sauvagesia erecta, camino a Lourdes.,,Santa Catarina,Brazil, -27.695561
Sauvagesia erecta,PRADO,Bahia,Brasil, -17.341100692749, -39.2207984924316
Sauvagesia erecta,Alcântara,Maranhão,Brasil, -2.409444, -44.415
Sauvagesia erecta, trilha Água Vermelha, no interior da mata.,Wenceslau Guimarães,Bahia,Brasil
Sauvagesia erecta,Igarassu,Pernambuco,Brasil, -7.8241666667, -34.9477777778
Sauvagesia erecta, Guiné, Serra do Esbarrancado, subida do Beco.,Mucugê,Bahia
Sauvagesia erecta,Mateiros,Tocantins,Brasil, -10.266667, -46.883333
Sauvagesia erecta,Pontal do Paraná,Paraná,Brasil, -25.6735992431641, -48.511100769043
Sauvagesia erecta,Caravelas,Bahia,Brasil, -17.7318992614746, -39.2658004760742
Sauvagesia erecta, a 500 m da ADEJA.,SAQUAREMA,RJ,Brasil, -22.9200000762939
Sauvagesia erecta, and 73 km E of the Aripuanã river.,,Amazonas,Brazil,
Sauvagesia erecta,,,,,
Sauvagesia erecta, na divisa com município de Linhares,Linhares,Espírito Santo,Brasil, -19.3910999298096
Sauvagesia erecta,Itabaiana,Sergipe,Brasil, -10.753889, -37.343056
Sauvagesia erecta, setor Sul, Fazenda Liberdade. Região da Farofa.,BOA NOVA,Bahia,Brasil
Sauvagesia erecta,Serro,Minas Gerais,Brazil, -18.604700088501, -43.3793983459473
Sauvagesia erecta, Ituaçu,Brumado,Bahia,Brasil, -14.2035999298096
Sauvagesia erecta, fazenda Cabuçu.,Saubara,Bahia,Brasil, -12.7375001907349
Sauvagesia erecta,Santa Teresa,Espírito Santo,Brazil, -20.528694, -41.002222
Sauvagesia erecta, Rio do Meio,Quatro Barras,Paraná,Brasil, -25.345667
Sauvagesia erecta,Buíque,Pernambuco,Brasil, -8.62306022644043, -37.1557998657227
Sauvagesia erecta,Ubatuba,São Paulo,Brazil, -23.35, -44.966667
Sauvagesia erecta, Estreito, terreno encharcado próximo ao Rio Grande.,Pedregulho,São Paulo,Brazil
Sauvagesia erecta, adjacente à Av. Oliveira Paiva, pertencente aos Correios; bairro Cambeba.,Fortaleza,Ceará,Brasil
Sauvagesia erecta,Mucuge,Bahia,Brasil, -13.2686388889, -41.8542777778
Sauvagesia erecta, Caminho para Lagoa dos Gatos,Jaqueira,Pernambuco,Brasil, -8.721944
Sauvagesia erecta,Palmeiras do Tocantins,Tocantins,Brasil, -6.709444, -47.501667
Sauvagesia erecta,saquarema,Rio de Janeiro,Brasil, -22.9200000762939, -42.5102996826172
Sauvagesia erecta,Rio de Contas,Bahia,Brasil, -13.5789003372192, -41.8114013671875
Sauvagesia erecta, local úmido próximo a alagado intercordões.,Piaçabuçu,Alagoas,Brasil, -10.4055995941162
Sauvagesia erecta,,Distrito Federal,Brazil,,
Sauvagesia erecta,,Meta,Colômbia,,
Sauvagesia erecta,Vila Velha,Espírito Santo,Brasil, -20.3297004699707, -40.2924995422363
Sauvagesia erecta,Torres,Rio Grande do Sul,Brazil, -29.3353004455566, -49.7268981933594
Sauvagesia erecta,Itabirito,Minas Gerais,Brasil, -20.2532997131348, -43.801399230957
Sauvagesia erecta, margem leste da Mata do Lobão, próximo à divisa com arrozais e manguezal,Bragança,Pará,Brasil
Sauvagesia erecta,Oriximiná,Pará,Brasil, -1.7655556, -55.8638889
Sauvagesia erecta, Área da Cachoeira do Ronca,Descoberto,Minas Gerais,Brasil, -21.436778
Sauvagesia erecta,Uberlândia,Minas Gerais,Brasil, -18.9186000823975, -48.2771987915039
Sauvagesia erecta, próx. à cidade,Guaraciaba do Norte,Ceará,Brasil, -4.16694021224976
Sauvagesia erecta,Buíque,Pernambuco,Brasil, -8.62306022644043, -37.1557998657227
Sauvagesia erecta, GO.,SAO SIMAO,GO,Brasil, -18.75
Sauvagesia erecta, barranco da Linha ferrea.,Santo André,São Paulo,Brasil, -23.6599998474121
Sauvagesia erecta,Manaus,Amazonas,Brasil, -3.10194, -60.025
Sauvagesia erecta,Paranaguá,Paraná,Brasil, -25.5200004577637, -48.5092010498047
Sauvagesia erecta,,,,,
Sauvagesia erecta,Mata de São João,Bahia,Brasil, -12.470278, -37.961944
Sauvagesia erecta,RIO DE JANEIRO,RJ,Brasil, -22.9027996063232, -43.2075004577637
Sauvagesia erecta,Serranópolis,GO,Brasil, -18.4394444, -51.9952777
Sauvagesia erecta,Santa Cruz,Espírito Santo,Brasil,,
Sauvagesia erecta, 0.5 km east of confluence with Rio Oiapoque,,AmapÃ¡,Brasil, 2.88
Sauvagesia erecta,Quirinópolis,Goiás,Brasil, -18.448333, -50.451667
Sauvagesia erecta, cerca de 16 km a W de Porto Seguro, Rod. BR 367 (Porto Seguro/Eunápolis).,Santa Cruz Cabrália,Bahia,Brasil
Sauvagesia erecta,São João del-Rei,Minas Gerais,Brasil, -21.257264, -44.507036
Sauvagesia erecta,Bataguassu,Mato Grosso do Sul,Brasil, -21.643833, -52.277694
Sauvagesia erecta,Guaraqueçaba,Paraná,Brazil, -25.3066997528076, -48.3288993835449
Sauvagesia erecta,Ibirapitanga,Bahia,Brasil, -14.1642, -39.3736
Sauvagesia erecta,Alto Araguaia,Mato Grosso,Brazil, -17.3146991729736, -53.2153015136719
Sauvagesia erecta,,Amazonas,Brasil,,
Sauvagesia erecta, Beira do pocinho,Iguape,São Paulo,Brasil, -24.7000007629395
Sauvagesia erecta, ca. 2Km ao NE de Caeté-Açú (Capão Grande).,palmeiras,Bahia,Brasil, -12.6
Sauvagesia erecta,Matinhos,Paraná,Brazil, -25.8174991607666, -48.5428009033203
Sauvagesia erecta,Costa Rica,Mato Grosso do Sul,Brasil, -18.012667, -53.221444
Sauvagesia erecta,Cabo de Santo Agostinho,Pernambuco,Brasil, -8.28666973114014, -35.0349998474121
Sauvagesia erecta,,,Ecuador,,
Sauvagesia erecta,Caravelas,Bahia,Brasil, -17.7318992614746, -39.2658004760742
Sauvagesia erecta,Santa Rita de Cassia,Bahia,Brasil, -11.0177777778, -44.66
Sauvagesia erecta,,São Paulo,Brasil,,
Sauvagesia erecta,Paranaíta,Mato Grosso,Brasil, -9.319722, -56.780833
Sauvagesia erecta, UNICAMP, ESAlq,LINHARES,ES,BRASIL
Sauvagesia erecta,São Paulo,São Paulo,Brasil, -23.5400009155273, -46.6300010681152
Sauvagesia erecta,Itirapina,São Paulo,Brasil, -22.205139, -47.871583
Sauvagesia erecta,Matriz do Camaragibe,Alagoas,Brasil,,
Sauvagesia erecta,ILHABELA,SP,Brasil, -23.7700004577637, -45.3499984741211
Sauvagesia erecta, of SAVE Brasil, 7 km SE of Lagoa dos Gatos, on trail to adjacent Frei Caneca Private Reserve.,Lagoa dos Gatos,Pernambuco
Sauvagesia erecta,Cachoeiras de Macacu,Rio de Janeiro,Brasil, 0, -42.816111
Sauvagesia erecta,Chapada dos Guimarães,Mato Grosso,Brazil, -15.460599899292, -55.749698638916
Sauvagesia erecta,Diamantina,Minas Gerais,Brasil, -18.25, -43.6
Sauvagesia erecta, PARNA Chapada Diamantina.,Lençóis,Bahia,Brasil, -12.603333
Sauvagesia erecta,,Sergipe,Brasil, -10.911111, -37.071667
Sauvagesia erecta,,RS,Brasil,,
Sauvagesia erecta, ramal entrando após a caixa d'água. Trilha do maribondo.,WENCESLAU GUIMARÃES,Bahia,Brasil, -13.619444
Sauvagesia erecta,Corguinho,Mato Grosso do Sul,Brasil, -19.8316993713379, -54.8293991088867
Sauvagesia erecta,Itaboraí,Rio de Janeiro,Brasil, -22.6716667, -42.8094444
Sauvagesia erecta, próximo ao Ativa Rafting.,Apiúna,Santa Catarina,Brasil, -27.0763889
Sauvagesia erecta,Paranaguá,Paraná,Brazil, -25.5200004577637, -48.5092010498047
Sauvagesia erecta, Lago próximo a engenharia elétrica.,Campinas,São Paulo,Brazil, -22.8999996185303
Sauvagesia erecta, subida para o beco do Pati-Serra do Esbarrancado-Chapada Diamantina.,Guiné,Bahia,Brasil, -12.75
Sauvagesia erecta, Perto da água, proximo da trilha.,Novo Mundo,Mato Grosso,Brasil
Sauvagesia erecta, Complexo do Prata, Açude do Meio.,Recife,Pernambuco,Brasil
Sauvagesia erecta,CRISTALINA,GO,Brasil, -16.726944, -47.693611
Sauvagesia erecta,Cananéia,São Paulo,Brasil, -25.0147, -47.9267
Sauvagesia erecta,Ouro Preto,Minas Gerais,Brasil, -20.2875003814697, -43.5080986022949
Sauvagesia erecta,Recife,Pernambuco,Brasil, -8.05389022827148, -34.8810997009277
Sauvagesia erecta,Rio das Contas,Bahia,Brasil, -13.5195277778, -41.9484722222
Sauvagesia erecta,Tapiraí,São Paulo,Brasil, -23.9636, -47.5072
Sauvagesia erecta,Maceió,Alagoas,Brasil, -9.6658296585083, -35.7352981567383
Sauvagesia erecta, com dossel de cerca de 18 m alt.,Matupá,Mato Grosso,Brasil, -9.816667
Sauvagesia erecta, ao longo da descida para foz do Cabeceira Alta.,Sonora,Mato Grosso do Sul,Brasil, -17.620111
Sauvagesia erecta,Mariana,Minas Gerais,Brasil, -20.377799987793, -43.4160995483398
Sauvagesia erecta,Garuva,Santa Catarina,Brasil, -26.0266990661621, -48.8549995422363
Sauvagesia erecta, Marujá,Cananéia,São Paulo,Brasil, -25.0147
Sauvagesia erecta, NÃºcleo Caraguatatuba. Trilha dos Macacos,Caraguatatuba,SÃ£o Paulo,Brasil, -23.6203
Sauvagesia erecta,Guaraqueçaba,Paraná,Brasil, -25.3066997528076, -48.3288993835449
Sauvagesia erecta,Brasília,Distrito Federal,Brasil, -15.883333, -47.933333
Sauvagesia erecta, in rupibus.,,Paraná,Brazil,
Sauvagesia erecta,Sengés,Paraná,Brazil, -24.121389, -49.623889
Sauvagesia erecta,Montes Claros de Goiás,Goiás,Brasil, -15.901111, -51.557222
Sauvagesia erecta,Lençóis,Bahia,Brasil, -12.563099861145, -41.3899993896484
Sauvagesia erecta, Área aberta da Mata do Crasto.,Santa Luzia do Itanhy,Sergipe,Brasil, -11.385528
Sauvagesia erecta,Rio de Janeiro,Rio de Janeiro,Brasil, -22.9027996063232, -43.2075004577637
Sauvagesia erecta, Km 62 da BR-324. Quadra E.,SÃO SEBASTIÃO DO PASSÉ,Bahia,Brasil, -12.5124998092651
Sauvagesia erecta, proprietário senhor Jair Eustáquio,Alto Horizonte,Goiás,Brasil, -14.1956
Sauvagesia erecta,Brasília,Distrito Federal,Brasil, -15.7797002792358, -47.9296989440918
Sauvagesia erecta, Próximo ao pedágio. Brejo.,Itirapina,São Paulo,Brazil, -22.205139
Sauvagesia erecta,Iguape,SP,Brasil, -24.442778, -47.075556
Sauvagesia erecta,Belo Horizonte,Minas Gerais,Brasil, -19.9207992553711, -43.937801361084
Sauvagesia erecta,,,Brasil,,
Sauvagesia erecta, Estrada para Sete Barras.,SAO MIGUEL ARCANJO,SP,Brasil, -24.06
Sauvagesia erecta, Estrada Intermadiária, Km 30. Floresta Ombrófila Densa de Encosta com perturbação. Borda da mata,Caraguatatuba,São Paulo,Brasil
Sauvagesia erecta, Morro do Boi,Matinhos,Paraná,Brazil, -25.8174991607666
Sauvagesia erecta,Santa Luzia,Minas Gerais,Brasil, -19.7696990966797, -43.8513984680176
Sauvagesia erecta, Vereda 4, lado direito.,Uberlândia,Minas Gerais,Brasil
Sauvagesia erecta,,,?,,
Sauvagesia erecta, Rod. PR-151,Jaguariaíva,Paraná,Brazil, -24.2511005401611
Sauvagesia erecta, Casa de vegetação instalada na UFS, Itabaiana, SE. Laterais cercadas com tela de malha fina e aberta em cima. Irrigação durante dois períodos do dia.,Areia Branca,Sergipe
Sauvagesia erecta,Diamantina,Minas Gerais,Brasil, -18.2493991851807, -43.6002998352051
Sauvagesia erecta,Goiânia,Goiás,Brasil, -16.6786003112793, -49.2538986206055
Sauvagesia erecta, Perequê,Cananéia,SP,Brasil, -25.0100002288818
Sauvagesia erecta, on Rio Curuá, in área of constant spray and high humidity,,Pará,Brazil
Sauvagesia erecta,,,Brasil,,
Sauvagesia erecta,Itabaiana,Sergipe,Brasil, -10.6850004196167, -37.4253005981445
Sauvagesia erecta,Santa Cruz de Cabrália,Bahia,Brazil, -16.27, -39.05
Sauvagesia erecta, ponte.,Caxias,Maranhão,Brasil, -4.85889005661011
Sauvagesia erecta, Rio do Funil,Sengés,Paraná,Brasil, -24.1128005981445
Sauvagesia erecta, alagado temporariamente, em algumas partes, com manchas de florestas nos arredores, solo argiloso escuro.,
Sauvagesia erecta, campos gerais.,,Amapá,Brasil,
Sauvagesia erecta,,Paraná,Brasil,,
Sauvagesia erecta,APARECIDA DE GOIANIA,GO,Brasil, -16.823299407959, -49.2439002990723
Sauvagesia erecta, Estação da COMPESA, Açude do Prata.,Recife,Pernambuco,Brasil
Sauvagesia erecta, subida para o beco do Pati - Serra do Esbarrancado - Chapada Diamantina,Guiné,Bahia,Brasil, -12.75
Sauvagesia erecta,,,Colômbia,,
Sauvagesia erecta,Lençóis,Bahia,Brazil, -12.4597, -41.4403
Sauvagesia erecta,Guaratuba,Paraná,Brazil, -25.8827991485596, -48.5746994018555
Sauvagesia erecta,,Mato Grosso,Brasil,,
Sauvagesia erecta,Goianinha,Rio Grande do Norte,Brasil, -6.358333, -35.175
Sauvagesia erecta, Divisa com Itaberá, margem do rio Verde.,Ituverava,São Paulo,Brazil
Sauvagesia erecta, Alto da Serra,Santo André,São Paulo,Brasil, -23.6599998474121
Sauvagesia erecta,Samambaia,Goiás,Brasil,,
Sauvagesia erecta,Ilhéus,Bahia,Brasil, -15.003611, -39.008056
Sauvagesia erecta, ao longo da rodovia para a cidade, km 10.,Lençóis,Bahia,Brasil
Sauvagesia erecta,Rio de Janeiro,Rio de Janeiro,Brazil, -22.9027996063232, -43.2075004577637
Sauvagesia erecta,Dionísio,Minas Gerais,Brasil, -19.84, -42.78
Sauvagesia erecta, near Camanaus,,Amazonas,Brazil,
Sauvagesia erecta,Recife,Pernambuco,Brasil, -8.05389022827148, -34.8810997009277
Sauvagesia erecta,Moreno,Pernambuco,Brasil, -8.11861038208008, -35.0922012329102
Sauvagesia erecta,Flexeiras,Alagoas,Brasil, -9.19750022888184, -35.7807998657227
Sauvagesia erecta,Ouro Preto,Minas Gerais,Brasil, -20.2875003814697, -43.5080986022949
Sauvagesia erecta, Margens da trilha. Solo areno-argiloso,Capela,Sergipe,Brasil, -10.5032997131348
Sauvagesia erecta, Km 2.,Manaus,Amazonas,Brasil, -3.10194
Sauvagesia erecta,,Amazonas,Brasil, -0.1483, -66.9356
Sauvagesia erecta,Guarujá,São Paulo,Brazil, -23.9899997711182, -46.25
Sauvagesia erecta,Uberlândia,Minas Gerais,Brasil, -18.9186000823975, -48.2771987915039
Sauvagesia erecta, entrada da trilha das pegadas.,Igarassu,Pernambuco,Brasil, -7.824167
Sauvagesia erecta, campo rupestre, acesso por trilha a partir do bairro Senhor dos Montes.,São João del-Rei,Minas Gerais,Brasil
Sauvagesia erecta,Caravelas,Bahia,Brasil, -17.744444, -39.308611
Sauvagesia erecta, ca. 9 km de São Félix do Araguaia. Fazenda Engenho Velho. Savana Parque. Área florestada, alagada (buritizal).,São Félix do Araguaia,Mato Grosso,Brasil
Sauvagesia erecta,,?,Brazil,,
Sauvagesia erecta,Itaporanga d'Ajuda,Sergipe,Brasil, -10.998333, -37.310278
Sauvagesia erecta, 3 km da entrada da Fazenda Santa Izabel (Ripasa).,Itararé,São Paulo,Brasil, -24.1100006103516
Sauvagesia erecta, Próximo ao córrego da piscina velha. Solo Areno-argiloso.,Capela,Sergipe,Brasil, -10.537333
Sauvagesia erecta,Nova Viçosa,Bahia,Brazil, -17.8918991088867, -39.371898651123
Sauvagesia erecta,Guarapari,Espírito Santo,Brasil, -20.6580009460449, -40.5110015869141
Sauvagesia erecta,Morretes,Paraná,Brazil, -25.476900100708, -48.834400177002
Sauvagesia erecta,,,Brazil, -12.81666, -51.76666
Sauvagesia erecta,,Rio de Janeiro,Brazil,,
Sauvagesia erecta,Capela,Sergipe,Brasil, -10.5366666667, -37.5219444444
Sauvagesia erecta,Abaíra,Bahia,Brasil, -13.283333, -41.866667
Sauvagesia erecta,,Mato Grosso,Brasil, -12.816667, -51.766667
Sauvagesia erecta,Miracatu,São Paulo,Brasil, -24.05, -47.216667
Sauvagesia erecta, trilha Água Vermelha,no interior da mata.,Wenceslau Guimarães,Bahia,Brasil
Sauvagesia erecta,Alagoinhas,Bahia,Brasil, -12.181944, -38.411111
Sauvagesia erecta, ao longo da descida para foz do Cabeceira Alta,Sonora,MS,BRASIL, -17.62
Sauvagesia erecta, at the bathing resort, 250 km. from São Paulo. (the Atlantic coast).,,São Paulo,Brazil
Sauvagesia erecta,Arenapolis,MT,BRASIL, -14.317778, -56.969444
Sauvagesia erecta, 250m da BR 497 na altura do km 18.,Uberlândia,Minas Gerais,Brasil, -19.006944
Sauvagesia erecta,Humaitá,Amazonas,Brasil, -7.516667, -63.166667
Sauvagesia erecta,Pindamonhangaba,São Paulo,Brasil, -22.9239, -45.4617
Sauvagesia erecta,,AmapÃ¡,Brasil,,
Sauvagesia erecta,Una,Bahia,Brasil, -15.15, -39.08
Sauvagesia erecta, mata em torno 15m a 20m.,São Luiz do Quitunde,Alagoas,Brasil, -9.214444
Sauvagesia erecta, Bragança, pasto abandonado.,SANTA LEOPOLDINA,ES,Brasil
Sauvagesia erecta, Morro do Meio,Paranaguá,Paraná,Brazil, -25.5200004577637
Sauvagesia erecta,Itabirito,Minas Gerais,Brasil, -20.2532997131348, -43.801399230957
Sauvagesia erecta, proximo à captação d#?# água da Saneago,Luziânia,Goiás,Brasil, -16.282778
Sauvagesia erecta,Alhandra,Paraíba,Brasil, -7.303889, -34.9425
Sauvagesia erecta, Rio Água Boa do Univi, campina junto à base rústica do Niquiá," excursão ""Terra incognita""",Caracaraí,Roraima
Sauvagesia erecta,DIANOPOLIS,TO,Brasil, -11.55972, -46.48
Sauvagesia erecta, povoado São Lorenço,Km 02,Porto Velho,Rondônia,Brasil
Sauvagesia erecta, Restinga,Iguape,São Paulo,Brazil, -24.7000007629395
Sauvagesia erecta,LENÇÓIS,Bahia,Brasil, -12.459722, -41.440278
Sauvagesia erecta,Rio Verde,Mato Grosso,Brazil,,
Sauvagesia erecta,Igarassu,Pernambuco,Brasil, -7.824167, -34.947778
Sauvagesia erecta, Campo do Queiroz.,Rio de Contas,Bahia,Brasil, -13.520833
Sauvagesia erecta, Bahia, Jaguaripe, restinga.,Jaguaripe,Bahia
Sauvagesia erecta, área da empresa Bagisa.,Piatã,Bahia,Brasil, -13.1519002914429
Sauvagesia erecta, with riverine chiefly herbaceous weedy vegetation. This plant growing in damp soil near water.,,Bahia,Brazil, -13.58333
Sauvagesia erecta, Mata da Zambana, borda da mata.,Igarassu,Pernambuco,Brasil
Sauvagesia erecta,,Bahia,Brazil, -13.58, -41.83
Sauvagesia erecta, Núcleo Curucutú,São Paulo,SP,Brasil, -23.5400009155273
Sauvagesia erecta, Estrada para Santa Rita Durão,Mariana,Minas Gerais,Brasil, -20.377799987793
Sauvagesia erecta, along shore of the bay channel. Barra de Cananéia. 4km SSE of city of Cananéia,Cananéia,São Paulo,Brazil, -25.05
Sauvagesia erecta, ca. 5 km S. of CorumbÃ¡ de GoiÃ¡s,CorumbÃ¡ de GoiÃ¡s,GoiÃ¡s,Brasil, -15.96878
Sauvagesia erecta,Ouro Preto,Minas Gerais,Brasil, -20.2875003814697, -43.5080986022949
Sauvagesia erecta,NATIVIDADE,Tocantins,Brasil, -11.666944, -47.711111
Sauvagesia erecta,Salvador,Bahia,Brasil, -12.9710998535156, -38.510799407959
Sauvagesia erecta,,Bahia,Brasil, -12.6, -41.483333
Sauvagesia erecta,Januária,Minas Gerais,Brasil, -15.665278, -44.633056
Sauvagesia erecta, on road to BrazlÃ¢ndia.,BrasÃ­lia,Distrito Federal,Brasil, -15.8
Sauvagesia erecta, beira do Rio Verde. Campo na beira do rio.,Itararé,São Paulo,Brasil, -24.11
Sauvagesia erecta,Paranaguá,Paraná,Brazil, -25.5200004577637, -48.5092010498047
Sauvagesia erecta,Ouro Preto,Minas Gerais,Brasil, -20.2875003814697, -43.5080986022949
Sauvagesia erecta, fazenda MaracaÃ§umÃ© Agro Industrial Grupo Mesbla.,TuriaÃ§u,MaranhÃ£o,Brasil, -1.6633
Sauvagesia erecta,Marcação,Paraíba,Brasil, -6.76999998092651, -35.0147018432617
Sauvagesia erecta, Ca 1 Km do bairro em estrada de terra para Caputeira. Brejo.,Itapeva,São Paulo,Brazil, -23.9799995422363
Sauvagesia erecta, topo da serra, Campo com afloramento do lençol freático.,Itabaiana,Sergipe,Brasil
Sauvagesia erecta,Saubara,Bahia,Brasil, -12.8, -38.775556
Sauvagesia erecta, formação herbácea inundável.,Linhares,Espírito Santo,Brasil, -19.3910999298096
Sauvagesia erecta,Ouro Preto,Minas Gerais,Brasil, -20.2875003814697, -43.5080986022949
Sauvagesia erecta,,,Brasil,,
Sauvagesia erecta, SAMARCO Mineração,Mariana,Minas Gerais,Brasil, -20.377799987793
Sauvagesia erecta,Piracuruca,Piauí,Brasil, -3.92806005477905, -41.7092018127441
Sauvagesia erecta, Sudoeste de Goiás. RPPN Pousada das Araras. Morro Guardião/19.,SERRANOPOLIS,GO,Brasil, -18.439444
Sauvagesia erecta, Restinga de Itacuruçá,Cananéia,São Paulo,Brasil, -25.0100002288818
Sauvagesia erecta,Belém,Pará,Brazil, -1.4558299779892, -48.5043983459473
Sauvagesia erecta, 20 minutes downriver from Porto PlatÃ³n,,AmapÃ¡,Brasil, 0.73
Sauvagesia erecta,Osório,Rio Grande do Sul,Brasil, -29.885056, -50.270472
Sauvagesia erecta,Guaratuba,Paraná,Brasil, -25.8827991485596, -48.5746994018555
Sauvagesia erecta, near Cachoeira Porteira. Low scrub forest and river banks.,,Pará,Brazil,
Sauvagesia erecta, BR 163, Cuiabá-Santarém Highway, Cachoeira de Curuá; north slope of Serra Cachimbo.,,Pará
Sauvagesia erecta,Porto das Pedras,Pernambuco,Brasil,,
Sauvagesia erecta,Araquari,Santa Catarina,Brasil, -26.3700008392334, -48.7221984863281
Sauvagesia erecta, ca. 11km da cidade. Fazenda do sr. Júlio.,FORMOSA DO RIO PRETO,Bahia,Brasil, -11.060278
Sauvagesia erecta,Manaus,Amazonas,Brasil, -3.10194, -60.025
Sauvagesia erecta, along a creek.,Manaus,Amazonas,Brasil, -3.10194
Sauvagesia erecta,Paranaguá,Paraná,Brasil, -25.5589, -48.3025
Sauvagesia erecta, just above and below the first cachoeira.,,Rondônia,Brazil, -10.75527
Sauvagesia erecta, borda de canal que leva água para o córrego Acampamento,BRASILIA,DF,Brasil, -15.734166
Sauvagesia erecta, Fazenda do Glória.,Uberlândia,Minas Gerais,Brasil, -18.9186000823975
