Paepalanthus planifolius,NOME_ACEITO,
Paepalanthus tortilis,NOME_ACEITO,
Syngonanthus anomalus,NOME_ACEITO,
Syngonanthus caulescens,NOME_ACEITO,
Syngonanthus chrysanthus,NOME_ACEITO,
Syngonanthus glandulosus,SINONIMO,Syngonanthus glandulosus
Syngonanthus gracilis,NOME_ACEITO,
Syngonanthus oblongus,NOME_ACEITO,
Syngonanthus xeranthemoides,SINONIMO,Syngonanthus xeranthemoides
Tonina fluviatilis,NOME_ACEITO,
Acalypha arvensis,NOME_ACEITO,
Acalypha poiretii,NOME_ACEITO,
Argythamnia heteropetala,SINONIMO,Argythamnia heteropetala
Astraea lobata,NOME_ACEITO,
Caperonia castaneifolia,NOME_ACEITO,
Caperonia palustris,NOME_ACEITO,
Croton trinitatis,NOME_ACEITO,
Dalechampia scandens,NOME_ACEITO,
Dalechampia tiliifolia,NOME_ACEITO,
Euphorbia prostrata,NOME_ACEITO,
Euphorbia thymifolia,NOME_ACEITO,
Sapium glandulatum,SINONIMO,Sapium glandulatum
Tonina fluviatilis,NOME_ACEITO,
Adesmia latifolia,NOME_ACEITO,
Aeschynomene americana,NOME_ACEITO,
Aeschynomene ciliata,NOME_ACEITO,
Aeschynomene denticulata,NOME_ACEITO,
Aeschynomene evenia,NOME_ACEITO,
Aeschynomene filosa,NOME_ACEITO,
Aeschynomene fluminensis,NOME_ACEITO,
Aeschynomene mollicula,NOME_ACEITO,
Aeschynomene montevidensis,NOME_ACEITO,
Aeschynomene paniculata,NOME_ACEITO,
Aeschynomene rudis,NOME_ACEITO,
Aeschynomene scabra,NOME_ACEITO,
Aeschynomene sensitiva,NOME_ACEITO,
Anadenanthera colubrina,NOME_ACEITO,
Calopogonium mucunoides,NOME_ACEITO,
Centrosema brasilianum,NOME_ACEITO,
Centrosema pubescens,NOME_ACEITO,
Chamaecrista calycioides,NOME_ACEITO,
Chamaecrista diphylla,NOME_ACEITO,
Chamaecrista hispidula,NOME_ACEITO,
Chamaecrista nictitans,NOME_ACEITO,
Chamaecrista repens,NOME_ACEITO,
Clitoria falcata,NOME_ACEITO,
Clitoria guianensis,NOME_ACEITO,
Clitoria laurifolia,NOME_ACEITO,
Collaea speciosa,NOME_ACEITO,
Crotalaria micans,NOME_ACEITO,
Crotalaria nitens,NOME_ACEITO,
Crotalaria pallida,NOME_ACEITO,
Crotalaria pilosa,NOME_ACEITO,
Crotalaria sagittalis,NOME_ACEITO,
Cymbosema roseum,NOME_ACEITO,
Desmodium adscendens,NOME_ACEITO,
